x,y,z,LABELS,IS OUTLIER
5.35,10.9,10.7,7,0
7.66,10.0,13.0,0,0
7.07,8.45,12.5,0,0
8.05,8.81,13.7,0,0
7.09,9.78,12.0,0,0
7.52,9.13,13.1,0,0
7.01,8.29,11.2,0,0
7.31,10.0,12.7,0,0
7.46,13.1,13.5,0,1
6.56,8.99,10.7,0,0
7.59,9.47,12.5,0,0
5.72,9.43,9.09,7,0
7.75,9.75,13.5,0,0
7.14,10.3,11.3,0,0
8.12,10.7,13.6,0,0
7.28,11.0,12.0,0,0
6.47,9.18,11.5,0,0
7.05,9.83,11.9,0,0
7.4,9.67,11.8,0,0
6.48,9.23,11.8,0,0
7.18,11.8,12.5,0,0
7.77,8.8,11.8,0,0
7.33,9.32,12.3,0,0
7.15,11.0,12.1,0,0
7.16,10.5,12.5,0,0
7.24,10.1,11.6,0,0
6.52,11.8,11.8,0,0
7.26,10.5,12.9,0,0
7.11,9.05,12.2,0,0
6.81,9.04,12.4,0,0
7.44,10.2,11.6,0,0
6.14,11.6,11.5,0,0
6.14,10.2,10.7,0,0
8.12,8.34,13.2,0,0
7.62,9.66,13.2,0,0
6.29,10.3,11.0,0,0
6.41,10.2,12.0,0,0
7.29,8.5,13.0,0,0
6.79,9.74,11.3,0,0
7.47,9.25,12.8,0,0
7.73,8.62,12.3,0,0
7.25,11.3,12.4,0,0
7.45,11.2,12.4,0,0
7.21,9.75,12.3,0,0
7.71,8.36,12.9,0,0
6.8,10.7,12.0,0,0
7.31,9.38,12.6,0,0
6.14,10.1,10.6,0,0
7.51,9.08,13.0,0,0
8.44,9.67,13.9,0,0
6.14,10.2,10.7,0,0
7.68,10.8,11.8,0,0
7.28,10.9,12.7,0,0
6.74,9.79,11.6,0,0
6.06,9.22,10.6,0,0
7.34,10.0,12.5,0,0
7.15,11.3,12.7,0,0
8.11,10.1,13.4,0,0
6.41,8.46,10.5,0,0
7.48,10.7,12.8,0,0
6.8,9.11,10.9,0,0
7.67,9.95,12.8,0,0
6.59,8.98,11.9,0,0
5.63,10.1,9.4,0,0
6.22,9.98,12.1,0,0
7.07,8.55,12.2,0,0
7.22,7.41,11.3,0,0
6.86,8.44,10.9,0,0
5.93,9.61,11.0,0,0
7.09,9.9,13.4,0,0
8.0,11.0,13.1,0,0
7.95,11.0,13.5,0,0
8.08,9.55,13.1,0,0
5.25,9.88,9.61,7,0
7.61,8.36,12.4,0,0
7.34,10.8,12.7,0,0
6.99,10.1,11.1,0,0
7.71,10.8,12.7,0,0
6.66,8.98,11.0,0,0
5.12,10.9,9.82,7,0
6.17,11.5,11.5,0,0
7.05,9.58,12.2,0,0
7.52,10.2,13.3,0,0
7.95,8.75,12.9,0,0
6.99,10.7,12.0,0,0
7.52,9.22,12.7,0,0
6.75,9.03,11.7,0,0
7.91,10.5,13.4,0,0
8.13,9.17,12.9,0,0
6.79,7.49,11.3,0,0
7.52,7.68,11.6,0,0
7.05,10.7,12.8,0,0
6.32,11.1,11.0,0,0
7.51,9.66,11.7,0,0
6.05,8.21,11.4,0,0
5.86,10.7,10.3,0,0
6.56,9.74,10.7,0,0
7.37,9.2,12.4,0,0
7.45,8.72,13.3,0,0
6.43,10.0,10.9,0,0
7.44,8.87,12.7,0,0
6.13,10.0,10.9,0,0
7.82,8.7,12.1,0,0
5.93,10.8,11.1,0,0
5.82,9.9,10.5,0,0
6.97,8.55,11.6,0,0
7.12,9.52,11.7,0,0
5.81,8.07,10.5,0,0
6.79,11.1,11.9,0,0
6.38,11.1,11.1,0,0
7.62,7.74,12.7,0,0
7.14,8.51,10.8,0,0
7.6,10.7,12.8,0,0
6.96,10.6,12.3,0,0
5.61,9.94,9.24,7,0
6.65,8.14,11.1,0,0
5.57,12.0,10.8,0,0
6.95,11.2,12.1,0,0
6.75,9.69,11.2,0,0
6.55,10.8,11.8,0,0
7.39,11.0,12.3,0,0
7.1,9.88,12.7,0,0
6.7,7.91,9.52,0,0
6.71,10.4,11.7,0,0
7.43,9.71,12.3,0,0
6.95,9.8,12.3,0,0
7.45,7.5,11.7,0,0
6.97,9.56,11.5,0,0
6.76,11.4,10.7,0,0
6.51,10.9,11.9,0,0
6.53,11.0,11.2,0,0
7.64,11.1,13.2,0,0
7.04,8.33,11.4,0,0
6.73,9.75,12.0,0,0
6.63,11.3,12.2,0,0
6.86,6.86,10.7,0,1
6.29,10.8,11.2,0,0
6.72,10.7,11.7,0,0
7.52,9.61,12.5,0,0
8.07,9.68,14.0,0,0
6.9,9.55,11.2,0,0
6.95,9.16,11.6,0,0
6.8,12.6,12.1,0,0
5.23,10.6,9.34,7,0
7.33,8.79,11.5,0,0
6.46,11.3,11.8,0,0
7.08,9.62,12.5,0,0
7.93,9.72,12.3,0,0
6.56,11.5,11.4,0,0
7.09,10.7,11.8,0,0
6.67,10.7,12.3,0,0
6.9,10.6,11.9,0,0
6.48,10.5,11.2,0,0
6.46,8.9,11.0,0,0
7.16,9.13,12.3,0,0
6.34,10.1,10.7,0,0
6.05,11.7,11.0,0,0
7.48,9.97,12.4,0,0
6.52,8.33,12.1,0,0
7.79,11.1,13.6,0,0
8.06,10.0,12.8,0,0
7.63,10.4,13.8,0,0
7.6,8.93,12.6,0,0
6.36,10.1,10.4,0,0
7.01,10.8,12.4,0,0
6.79,9.63,12.0,0,0
7.02,10.3,11.5,0,0
6.36,9.8,11.6,0,0
6.89,8.61,11.5,0,0
7.6,10.2,13.3,0,0
6.7,11.5,11.5,0,0
7.34,9.25,12.4,0,0
7.29,9.03,12.4,0,0
7.19,10.6,12.4,0,0
7.81,9.25,12.8,0,0
7.3,9.55,11.4,0,0
6.61,8.09,11.4,0,0
6.19,9.34,10.6,0,0
6.55,9.62,10.2,0,0
7.78,9.48,12.9,0,0
7.24,7.3,11.1,0,0
7.16,8.41,11.9,0,0
8.17,8.84,13.5,0,0
7.57,10.9,13.3,0,0
6.36,10.8,11.9,0,0
6.11,10.9,11.5,0,0
5.69,11.0,11.0,0,0
6.48,10.2,11.6,0,0
6.01,11.5,10.7,0,0
7.1,8.61,11.8,0,0
6.56,9.11,11.2,0,0
6.61,9.28,11.8,0,0
8.19,9.27,14.0,0,0
6.22,9.81,12.0,0,0
6.11,10.9,11.9,0,0
6.61,10.4,11.2,0,0
7.37,9.1,12.5,0,0
8.13,9.15,13.3,0,0
6.64,10.9,10.5,0,0
7.07,8.74,12.2,0,0
6.68,10.3,11.5,0,0
7.76,9.23,11.9,0,0
6.29,9.44,10.4,0,0
7.33,10.7,13.1,0,0
7.28,7.95,12.2,0,0
7.47,9.76,12.8,0,0
6.97,9.68,12.1,0,0
7.41,10.4,12.4,0,0
6.63,10.5,12.2,0,0
7.8,9.63,12.8,0,0
7.99,9.08,12.9,0,0
7.25,10.1,12.3,0,0
7.01,9.83,11.0,0,0
7.2,11.6,13.4,0,0
7.74,8.53,12.6,0,0
7.38,11.0,12.1,0,0
6.27,10.5,11.0,0,0
7.49,10.0,12.0,0,0
7.48,10.1,13.4,0,0
7.01,9.43,11.7,0,0
7.38,10.3,12.9,0,0
6.86,10.1,11.4,0,0
6.62,9.01,10.6,0,0
6.46,11.3,10.8,0,0
6.63,9.72,10.6,0,0
5.58,11.0,11.1,0,0
6.92,10.2,12.6,0,0
6.39,11.4,12.0,0,0
5.6,8.38,9.45,0,0
8.56,9.02,14.2,0,0
6.51,10.3,11.4,0,0
7.88,10.9,13.6,0,0
7.23,9.53,10.9,0,0
7.49,10.5,13.2,0,0
5.6,9.9,10.1,0,0
6.64,9.72,11.5,0,0
7.72,8.38,12.2,0,0
6.83,9.98,11.7,0,0
7.73,10.8,11.8,0,0
6.08,9.2,9.94,0,0
8.28,8.76,14.0,0,0
6.67,11.0,11.9,0,0
6.54,11.4,12.3,0,0
7.95,10.3,14.5,0,0
7.61,8.87,12.8,0,0
6.5,10.8,12.6,0,0
7.0,9.61,11.6,0,0
7.11,9.65,13.0,0,0
7.05,8.69,13.3,0,0
7.05,9.68,12.1,0,0
7.17,9.59,12.6,0,0
7.38,9.15,12.9,0,0
6.58,11.0,11.8,0,0
8.21,9.04,14.0,0,0
7.76,8.96,13.2,0,0
6.86,9.12,11.5,0,0
6.12,10.7,10.8,0,0
6.98,8.57,11.6,0,0
6.39,8.72,10.9,0,0
7.26,8.88,12.3,0,0
7.04,9.11,11.2,0,0
6.73,9.36,11.6,0,0
5.99,11.1,10.3,0,0
6.22,9.23,10.1,0,0
6.19,12.3,11.0,0,0
6.9,9.74,11.3,0,0
7.23,9.46,12.4,0,0
6.16,11.7,11.2,0,0
6.37,10.8,11.8,0,0
7.41,8.64,11.8,0,0
7.87,9.14,13.3,0,0
7.47,10.7,13.1,0,0
7.34,9.34,12.1,0,0
8.21,8.43,13.4,0,0
7.58,10.0,13.2,0,0
7.12,10.3,10.6,0,0
7.43,7.33,11.8,0,0
6.81,10.7,12.3,0,0
8.36,11.4,14.0,0,0
7.38,9.05,13.7,0,0
6.57,10.2,12.2,0,0
6.58,10.8,12.1,0,0
6.65,12.6,11.7,0,0
6.95,11.1,11.9,0,0
6.8,9.01,11.6,0,0
5.99,10.2,10.2,0,0
6.98,8.51,12.8,0,0
6.85,9.58,10.7,0,0
7.04,10.9,12.1,0,0
6.42,9.16,11.0,0,0
6.84,10.6,11.9,0,0
7.52,10.7,13.0,0,0
7.0,10.1,11.2,0,0
6.91,10.6,11.9,0,0
7.42,10.3,11.9,0,0
6.7,10.1,11.9,0,0
8.25,9.47,13.4,0,0
6.96,9.74,12.4,0,0
8.3,10.6,13.0,0,0
6.54,11.7,12.8,0,0
8.53,10.4,14.2,0,0
6.81,10.5,11.2,0,0
6.44,11.8,10.9,0,0
6.71,8.67,11.6,0,0
6.93,8.89,11.7,0,0
7.13,9.74,12.2,0,0
7.29,11.2,13.5,0,0
6.6,11.1,11.8,0,0
6.57,11.0,11.5,0,0
6.19,8.92,10.4,0,0
7.67,12.2,12.8,0,0
7.61,9.22,13.2,0,0
7.44,9.91,12.6,0,0
6.81,11.0,11.9,0,0
7.6,10.5,12.4,0,0
5.94,10.0,11.6,0,0
6.19,9.8,10.8,0,0
7.19,11.3,12.0,0,0
6.52,10.2,12.1,0,0
7.22,9.33,12.5,0,0
7.65,11.2,12.4,0,0
7.37,9.27,11.3,0,0
7.23,10.9,12.6,0,0
6.3,9.82,10.7,0,0
7.18,8.32,11.5,0,0
7.07,9.79,12.1,0,0
6.54,11.7,11.9,0,0
6.61,12.1,11.9,0,0
6.41,12.8,12.2,0,0
8.81,8.12,15.2,0,1
6.84,8.85,11.5,0,0
6.72,7.87,11.9,0,0
7.5,11.5,12.7,0,0
6.95,9.03,11.0,0,0
7.62,8.33,12.5,0,0
7.13,9.63,12.1,0,0
6.5,10.0,10.8,0,0
7.42,9.12,11.8,0,0
8.22,8.42,12.9,0,0
8.87,9.13,14.5,0,0
7.93,9.35,13.5,0,0
7.45,9.51,12.4,0,0
7.39,12.0,12.7,0,0
6.14,10.1,10.4,0,0
6.58,10.6,12.8,0,0
7.57,9.22,13.0,0,0
5.96,11.0,10.4,0,0
6.3,9.97,10.9,0,0
7.97,10.0,12.5,0,0
7.16,9.6,12.2,0,0
6.55,9.31,11.2,0,0
6.84,9.01,11.8,0,0
7.0,8.94,10.8,0,0
7.59,7.41,13.1,0,0
6.39,10.4,10.1,0,0
5.74,11.4,10.8,0,0
7.4,9.57,12.1,0,0
7.37,9.12,11.7,0,0
7.27,11.3,12.2,0,0
8.28,7.45,13.0,0,0
7.97,9.09,13.4,0,0
7.84,10.3,12.8,0,0
7.95,9.42,13.2,0,0
7.04,11.5,11.7,0,0
5.92,10.9,10.6,0,0
7.17,11.0,11.9,0,0
7.09,10.3,11.6,0,0
6.34,9.66,11.6,0,0
7.81,10.7,13.4,0,0
6.98,10.0,11.8,0,0
7.7,9.61,12.5,0,0
8.49,9.99,14.6,0,0
7.9,8.78,12.8,0,0
6.85,8.92,11.7,0,0
8.03,9.01,12.8,0,0
7.66,8.97,12.2,0,0
7.37,10.7,11.6,0,0
6.13,11.4,10.7,0,0
6.33,9.13,11.9,0,0
6.95,9.53,11.0,0,0
7.13,10.2,12.5,0,0
7.19,9.62,12.6,0,0
7.2,9.19,11.1,0,0
8.83,8.75,13.7,0,0
8.5,8.91,13.1,0,0
6.34,9.45,11.2,0,0
6.72,10.7,11.5,0,0
5.7,9.79,10.5,0,0
8.23,8.59,13.7,0,0
7.86,10.8,13.2,0,0
5.32,10.4,10.4,0,0
6.92,9.56,11.3,0,0
8.02,10.7,13.8,0,0
6.74,10.2,11.6,0,0
7.57,8.39,11.9,0,0
7.56,10.5,13.4,0,0
7.41,8.93,12.5,0,0
7.19,9.92,11.9,0,0
6.38,10.5,12.1,0,0
7.49,9.59,12.6,0,0
6.84,9.77,11.5,0,0
7.52,11.0,13.1,0,0
7.46,9.72,11.4,0,0
5.12,9.8,9.11,7,0
5.87,10.2,10.7,0,0
6.97,10.6,12.3,0,0
8.06,10.3,14.1,0,0
7.59,9.7,12.9,0,0
7.29,9.21,12.1,0,0
7.45,10.2,12.4,0,0
7.61,8.51,13.7,0,0
6.1,11.2,10.2,0,0
6.56,8.77,11.0,0,0
7.56,9.35,13.4,0,0
6.67,10.1,12.5,0,0
7.14,11.1,13.0,0,0
7.29,8.84,12.6,0,0
6.32,10.6,11.4,0,0
6.5,10.0,11.2,0,0
7.2,11.1,13.6,0,0
7.28,8.65,11.8,0,0
7.09,8.45,11.0,0,0
6.13,10.6,11.3,0,0
6.02,11.4,9.57,7,0
5.69,10.5,10.4,0,0
6.07,9.92,11.6,0,0
6.17,11.0,10.8,0,0
7.8,9.15,13.2,0,0
7.38,8.86,13.2,0,0
6.24,10.1,12.2,0,0
5.91,11.6,11.5,0,0
7.91,8.68,13.1,0,0
6.87,10.9,11.9,0,0
7.27,11.2,12.1,0,0
7.01,9.22,11.8,0,0
7.3,10.7,12.7,0,0
6.48,10.5,11.6,0,0
7.24,8.74,11.6,0,0
6.77,13.0,12.6,0,0
7.65,10.3,12.7,0,0
7.12,10.4,12.2,0,0
6.49,9.25,10.9,0,0
6.94,10.4,12.5,0,0
6.74,9.84,11.0,0,0
6.76,9.82,10.7,0,0
7.03,8.87,12.6,0,0
5.64,10.0,10.1,0,0
6.96,9.36,12.1,0,0
6.22,10.7,11.1,0,0
8.86,9.83,13.9,0,0
6.28,10.1,10.8,0,0
7.68,9.79,13.0,0,0
7.39,9.84,12.3,0,0
5.35,9.97,9.1,7,0
8.21,10.1,13.0,0,0
6.94,9.69,12.1,0,0
6.58,9.67,11.0,0,0
5.71,10.5,10.7,0,0
6.83,11.2,11.8,0,0
6.78,11.2,12.3,0,0
6.87,11.5,11.9,0,0
8.07,11.7,14.2,0,0
5.7,12.0,11.2,0,0
8.34,9.03,13.0,0,0
7.36,9.46,11.9,0,0
8.54,8.15,13.2,0,0
6.25,10.4,11.5,0,0
6.4,11.6,11.9,0,0
6.61,9.82,11.4,0,0
6.7,10.4,11.7,0,0
6.84,9.12,12.3,0,0
6.77,8.59,11.5,0,0
6.85,8.61,11.6,0,0
7.26,10.4,11.8,0,0
7.21,10.9,12.7,0,0
6.97,11.3,12.7,0,0
7.27,9.68,13.4,0,0
6.47,10.1,11.9,0,0
6.73,10.0,12.5,0,0
7.59,9.25,13.1,0,0
8.7,8.93,14.2,0,0
6.75,8.79,12.0,0,0
6.43,10.3,10.0,0,0
6.07,11.0,10.9,0,0
7.59,8.78,13.2,0,0
6.49,8.63,10.7,0,0
6.86,9.94,11.8,0,0
6.73,9.07,12.2,0,0
7.27,10.1,11.7,0,0
7.23,9.33,11.7,0,0
5.64,10.7,10.2,0,0
8.02,10.1,13.7,0,0
6.73,10.1,11.2,0,0
7.25,9.23,11.6,0,0
6.32,9.57,11.2,0,0
6.99,9.83,12.0,0,0
6.28,10.8,10.1,0,0
8.33,9.25,14.3,0,0
7.16,9.54,12.0,0,0
7.41,10.3,12.9,0,0
6.67,12.0,12.1,0,0
5.64,9.86,10.4,0,0
7.08,10.5,11.9,0,0
7.48,10.8,12.8,0,0
6.96,7.82,10.4,0,0
6.88,8.38,12.1,0,0
6.58,10.7,12.0,0,0
7.7,10.2,13.5,0,0
6.73,11.3,11.1,0,0
6.63,10.1,11.1,0,0
5.53,10.3,10.4,0,0
7.64,7.6,11.4,0,0
7.06,8.43,12.4,0,0
6.86,9.77,12.0,0,0
7.78,12.2,13.8,0,0
7.83,8.78,14.0,0,0
7.61,9.14,12.5,0,0
7.15,12.1,12.5,0,0
6.38,12.0,10.2,7,0
7.03,10.1,12.4,0,0
6.92,9.08,11.7,0,0
7.43,9.84,12.1,0,0
6.26,10.1,10.6,0,0
7.6,8.56,12.1,0,0
7.12,11.1,12.5,0,0
7.22,10.2,11.6,0,0
7.38,8.88,11.5,0,0
7.08,9.03,11.8,0,0
6.59,11.6,11.8,0,0
6.23,8.89,10.4,0,0
5.56,12.0,9.8,7,0
7.58,7.94,12.0,0,0
7.12,9.98,11.7,0,0
8.38,8.74,13.2,0,0
6.88,8.83,11.5,0,0
7.75,8.57,11.2,0,0
7.1,10.0,12.1,0,0
6.08,10.2,10.8,0,0
6.25,10.7,11.9,0,0
8.17,8.47,13.5,0,0
6.69,9.36,12.7,0,0
6.7,11.0,11.7,0,0
6.05,10.6,11.3,0,0
7.33,8.94,12.3,0,0
6.34,9.99,10.7,0,0
6.81,11.7,11.5,0,0
7.22,9.38,11.6,0,0
8.06,7.42,12.5,0,0
7.63,10.4,12.3,0,0
7.19,10.1,12.1,0,0
6.89,9.3,11.5,0,0
6.51,8.97,10.6,0,0
7.21,11.7,13.2,0,0
6.26,12.0,11.5,0,0
7.93,10.8,13.2,0,0
6.22,9.68,10.6,0,0
7.74,9.12,13.5,0,0
7.34,9.56,12.4,0,0
6.84,10.1,12.1,0,0
6.57,11.0,11.3,0,0
7.41,9.49,12.4,0,0
6.79,9.72,11.8,0,0
5.9,11.0,11.2,0,0
6.97,9.43,12.6,0,0
6.85,10.4,11.6,0,0
8.17,8.55,13.7,0,0
8.58,8.65,13.7,0,0
7.73,11.2,14.6,0,0
6.69,9.42,11.4,0,0
7.51,9.9,13.6,0,0
6.04,9.78,11.0,0,0
6.33,10.8,11.8,0,0
6.52,8.03,11.0,0,0
7.36,11.7,12.6,0,0
8.13,8.67,13.8,0,0
5.71,9.65,9.96,0,0
7.44,9.81,12.2,0,0
5.91,10.8,10.5,0,0
6.54,11.4,11.4,0,0
7.98,8.93,14.0,0,0
7.71,9.25,12.3,0,0
7.43,10.6,12.4,0,0
7.5,8.01,12.9,0,0
7.11,9.21,12.4,0,0
5.64,11.4,9.66,7,0
6.2,11.8,10.5,0,0
6.34,10.3,11.2,0,0
7.26,9.88,12.3,0,0
7.49,9.2,13.0,0,0
7.12,11.6,12.1,0,0
7.07,10.6,12.2,0,0
6.28,9.53,10.3,0,0
6.26,9.83,10.7,0,0
7.53,8.22,12.7,0,0
7.66,11.4,13.0,0,0
7.7,9.03,12.6,0,0
8.52,7.37,13.8,0,0
7.47,10.8,12.5,0,0
8.2,8.19,13.1,0,0
7.28,10.2,11.7,0,0
7.65,9.23,12.6,0,0
6.73,10.9,12.3,0,0
6.29,10.0,10.6,0,0
5.85,11.3,10.2,0,0
7.39,10.1,12.8,0,0
6.65,11.4,12.1,0,0
6.34,10.1,10.4,0,0
7.39,9.9,12.3,0,0
6.14,9.06,10.9,0,0
6.78,12.1,11.6,0,0
7.76,10.8,13.5,0,0
7.24,9.17,11.7,0,0
6.72,10.9,12.5,0,0
7.03,9.83,12.6,0,0
6.98,10.5,11.5,0,0
6.75,11.0,11.7,0,0
7.59,10.0,12.2,0,0
7.0,10.2,11.6,0,0
6.95,8.87,12.1,0,0
6.15,9.97,10.3,0,0
7.56,9.83,12.0,0,0
6.26,12.3,11.6,0,0
7.85,9.3,12.7,0,0
6.53,12.7,11.8,0,0
7.55,9.41,12.6,0,0
6.96,10.3,10.9,0,0
5.98,11.3,11.8,0,0
6.12,10.8,11.3,0,0
6.74,9.08,11.8,0,0
6.66,9.45,11.3,0,0
6.26,10.5,11.3,0,0
7.26,10.7,12.9,0,0
7.5,11.7,13.1,0,0
5.62,9.91,10.4,0,0
7.53,8.63,13.2,0,0
5.74,10.6,10.1,0,0
6.89,10.5,12.1,0,0
7.09,10.6,11.1,0,0
7.37,9.47,12.2,0,0
7.19,10.4,12.1,0,0
6.97,8.31,11.4,0,0
7.18,7.36,13.1,0,0
6.29,8.53,11.0,0,0
5.36,10.5,10.2,0,0
7.16,10.3,13.1,0,0
6.8,9.75,11.2,0,0
6.35,9.62,10.7,0,0
7.77,11.0,13.4,0,0
6.53,10.3,12.1,0,0
6.33,10.1,10.6,0,0
6.34,10.6,10.8,0,0
7.85,9.76,13.3,0,0
7.42,9.02,11.7,0,0
6.54,9.41,11.5,0,0
7.14,8.35,11.9,0,0
6.07,11.4,11.5,0,0
7.02,9.18,11.4,0,0
7.43,8.6,11.6,0,0
7.25,9.55,12.6,0,0
7.37,8.26,12.0,0,0
7.1,10.4,12.1,0,0
6.81,9.11,12.2,0,0
8.11,12.1,13.7,0,0
7.61,8.37,13.7,0,0
7.18,9.5,11.7,0,0
6.54,10.5,11.2,0,0
8.31,9.88,13.4,0,0
5.81,9.34,10.1,0,0
7.24,9.83,12.5,0,0
6.34,11.9,11.5,0,0
7.79,7.98,12.8,0,0
6.2,10.5,11.0,0,0
7.48,9.29,13.5,0,0
6.38,10.3,11.1,0,0
6.99,9.59,12.0,0,0
7.71,9.74,12.8,0,0
7.27,9.6,12.4,0,0
6.46,11.0,12.2,0,0
6.71,10.2,12.0,0,0
7.03,10.8,12.3,0,0
7.67,10.9,13.1,0,0
6.22,9.81,11.5,0,0
5.9,12.8,10.5,7,0
6.53,9.12,11.5,0,0
7.18,8.17,11.9,0,0
6.1,10.2,11.4,0,0
5.28,9.77,10.3,7,0
7.16,11.0,12.5,0,0
6.39,10.9,10.6,0,0
7.79,9.24,12.4,0,0
8.26,8.71,15.1,0,0
7.38,10.8,12.9,0,0
6.99,10.8,11.7,0,0
6.98,10.2,12.6,0,0
6.92,10.8,11.5,0,0
6.54,9.87,12.2,0,0
6.69,9.82,11.9,0,0
7.28,8.33,12.6,0,0
6.83,8.33,11.6,0,0
6.84,10.0,11.7,0,0
7.42,10.0,12.9,0,0
6.8,8.5,11.9,0,0
8.13,10.2,13.4,0,0
6.39,9.09,10.8,0,0
7.25,10.0,11.9,0,0
5.38,9.9,9.41,0,0
6.84,10.6,12.2,0,0
6.72,9.37,11.2,0,0
6.91,9.25,12.2,0,0
6.83,10.1,11.9,0,0
6.24,9.02,10.6,0,0
6.77,10.2,11.7,0,0
7.32,8.33,12.0,0,0
6.56,10.9,12.0,0,0
7.64,11.1,12.5,0,0
7.24,9.25,12.1,0,0
7.89,10.4,13.4,0,0
7.39,9.8,13.8,0,0
7.67,11.1,12.1,0,0
8.17,8.85,13.4,0,0
6.85,10.7,12.1,0,0
6.19,10.5,11.7,0,0
6.62,10.5,12.1,0,0
5.6,12.9,10.7,7,0
6.4,10.7,11.5,0,0
6.13,10.9,11.4,0,0
6.29,13.7,11.5,7,0
7.33,8.39,13.6,0,0
6.71,11.2,12.3,0,0
7.11,10.1,12.3,0,0
6.46,8.33,11.5,0,0
8.19,7.84,12.7,0,0
6.93,11.5,12.4,0,0
6.63,8.14,10.6,0,0
7.0,8.15,12.0,0,0
6.31,9.1,11.5,0,0
7.76,8.99,12.4,0,0
6.88,9.64,11.1,0,0
5.49,10.4,10.3,0,0
6.89,10.6,11.3,0,0
8.08,10.8,14.3,0,0
8.33,10.8,13.6,0,0
6.32,10.8,10.1,0,0
6.96,9.49,11.5,0,0
5.88,12.3,11.0,0,0
6.74,11.9,11.7,0,0
7.96,10.6,13.2,0,0
6.83,10.5,11.9,0,0
7.88,10.9,12.9,0,0
5.95,11.1,11.5,0,0
7.19,9.52,11.9,0,0
5.89,11.3,10.8,0,0
7.25,8.84,12.1,0,0
7.22,8.44,11.5,0,0
7.83,9.47,12.5,0,0
6.49,10.2,11.6,0,0
6.59,10.5,11.2,0,0
7.35,9.44,12.6,0,0
8.22,9.29,13.9,0,0
6.97,8.91,12.5,0,0
7.2,9.99,11.9,0,0
7.25,10.7,12.9,0,0
6.75,10.4,11.2,0,0
6.88,10.1,12.2,0,0
6.03,8.91,10.3,0,0
6.81,10.4,11.9,0,0
8.52,8.37,13.1,0,0
7.52,9.17,13.1,0,0
7.2,10.4,12.9,0,0
6.18,8.44,9.8,0,0
8.11,9.99,15.1,0,0
7.23,10.7,12.3,0,0
6.85,9.43,12.4,0,0
7.34,8.75,12.2,0,0
6.66,9.9,10.7,0,0
7.75,10.4,13.7,0,0
6.78,10.7,11.5,0,0
7.45,9.24,12.8,0,0
7.28,8.69,13.1,0,0
6.17,7.89,10.8,0,0
7.36,11.1,13.5,0,0
5.11,11.4,10.2,7,0
5.74,11.3,11.4,0,0
6.13,12.1,10.9,0,0
6.19,12.1,10.5,0,0
7.29,8.67,12.6,0,0
7.89,8.8,12.8,0,0
6.19,9.8,11.5,0,0
6.54,11.6,10.9,0,0
6.89,10.3,11.3,0,0
6.83,8.89,11.1,0,0
7.17,10.4,12.1,0,0
5.29,13.5,14.3,7,1
5.9,7.95,12.8,7,1
2.94,11.7,11.6,7,0
9.32,14.6,15.9,7,1
7.56,9.67,14.6,0,0
6.58,14.4,7.46,7,0
3.81,5.94,10.9,7,1
5.23,8.15,11.4,7,0
8.62,14.2,13.8,7,1
4.2,11.2,15.3,7,1
7.3,9.51,12.8,0,0
7.0,7.87,11.3,0,0
4.79,13.3,14.2,7,1
6.64,10.1,13.3,0,1
1.94,13.0,14.1,7,1
7.27,9.25,15.2,7,1
13.3,8.86,13.3,3,1
7.28,8.1,11.8,0,0
7.0,12.1,12.5,0,0
8.08,9.26,8.52,7,1
10.5,10.7,11.5,7,1
5.44,10.5,12.4,7,0
9.37,11.4,12.9,7,1
6.96,10.4,12.1,0,0
4.98,11.8,12.4,7,0
8.18,9.45,12.3,0,0
8.86,7.13,9.63,4,1
7.59,12.1,8.65,7,0
4.12,6.25,13.0,7,1
8.76,6.69,12.9,0,0
4.96,10.9,14.7,7,1
10.8,10.4,10.7,7,1
7.28,13.2,11.5,7,0
4.35,8.81,10.9,7,0
3.22,13.6,17.4,7,1
8.35,7.35,14.2,0,0
4.02,10.1,15.8,7,1
7.59,9.2,12.8,0,0
0.38,8.92,14.3,7,1
4.81,10.5,10.4,7,0
2.84,8.75,3.99,5,0
1.96,6.8,4.05,5,0
3.42,9.38,3.76,5,0
2.87,7.06,3.84,5,0
3.46,8.38,3.68,5,0
2.78,8.04,4.05,5,0
1.8,6.75,4.12,5,0
3.13,9.45,3.92,5,0
2.76,7.04,4.19,5,0
2.76,7.79,3.96,5,0
3.13,7.06,3.79,5,0
4.16,6.26,4.02,5,0
3.16,9.46,3.68,5,0
3.68,7.75,4.31,5,0
4.19,8.47,4.04,5,0
2.23,6.67,3.96,5,0
3.26,6.76,3.99,5,0
3.52,6.4,3.54,5,0
3.59,8.97,3.97,5,0
2.67,6.33,4.25,5,0
2.81,8.24,3.94,5,0
3.08,8.63,4.15,5,0
3.1,8.31,3.89,5,0
3.76,7.54,3.98,5,0
1.81,9.73,4.1,5,0
1.87,9.5,3.88,5,0
2.76,9.58,4.17,5,0
2.76,7.79,3.9,5,0
2.78,9.04,3.8,5,0
2.12,8.0,3.79,5,0
2.23,7.07,3.79,5,0
2.86,7.03,4.1,5,0
3.8,9.73,3.51,5,0
3.4,7.79,4.43,5,0
3.44,7.1,3.76,5,0
3.99,8.36,3.89,5,0
4.07,7.6,3.39,5,1
3.19,7.96,4.51,5,0
2.37,8.11,3.82,5,0
3.03,6.95,4.2,5,0
2.77,8.64,4.18,5,0
